time,pow_000,pow_001,pow_002,pow_003,pow_004,pow_005,pow_006,ws_000,wd_000,ws_001,wd_001,ws_002,wd_002,ws_003,wd_003,ws_004,wd_004,ws_005,wd_005,ws_006,wd_006
2020-02-24 15:30:00,2034716.449,2050000.000,1846539.267,2047817.123,2050000.000,2050000.000,2050000.000,12.195,236.848,11.838,237.193,10.853,235.625,13.058,234.118,13.034,235.579,12.565,235.015,12.086,233.948
2020-02-24 15:40:00,2049996.563,2050000.000,2000312.163,2049999.539,2049803.419,2049018.471,2050000.000,12.605,238.560,11.829,235.979,11.876,236.053,12.393,236.776,10.397,237.351,10.893,238.446,12.416,237.574
2020-02-24 15:50:00,2049209.382,2050000.000,2049991.735,2050000.000,2049358.949,2049999.837,2050000.000,10.734,237.816,11.212,237.128,12.684,236.371,12.648,235.802,11.368,237.227,12.194,237.413,12.299,235.605
2020-02-24 16:00:00,2031404.901,2050000.000,2050000.000,2050000.000,2018368.540,2050000.000,2050000.000,11.038,238.353,12.328,236.019,11.416,236.361,11.612,235.724,10.903,236.763,11.920,236.986,13.077,236.364
2020-02-24 16:10:00,2032873.890,2043923.011,2049375.078,2050000.000,2034656.962,2050000.000,2050000.000,11.225,240.540,10.761,238.116,11.242,237.815,11.290,238.366,11.243,236.990,12.364,237.165,12.204,237.146
2020-02-24 16:20:00,1921919.138,2040984.620,2048996.443,2049876.938,1969593.513,2050000.000,2050000.000,10.494,237.962,11.489,238.684,11.535,236.788,11.366,236.363,10.530,236.665,12.007,237.204,12.022,234.783
2020-02-24 16:30:00,2019604.524,2048697.712,2034379.578,2038327.838,1884902.890,2049044.695,2050000.000,12.575,238.502,11.980,237.789,11.230,238.328,10.865,236.862,10.293,237.734,10.946,239.653,11.721,238.737
2020-02-24 16:40:00,2049954.491,2045358.920,2006697.913,2023662.689,2029239.803,2047770.417,2049903.021,11.777,237.832,10.945,237.505,10.666,237.918,11.004,237.414,12.020,238.009,11.752,238.230,11.705,236.778
2020-02-24 16:50:00,2050000.000,2046614.852,2024682.974,2049244.335,2027377.575,2027114.469,2049999.979,12.231,239.032,11.878,238.481,11.350,238.521,12.270,238.280,10.731,237.570,10.545,239.080,11.377,239.540
2020-02-24 17:00:00,2050000.000,2049486.369,2014463.289,2047747.519,1990772.229,2043380.091,2050000.000,12.298,238.705,11.211,238.290,11.114,236.777,11.360,236.484,11.226,238.741,11.425,238.095,11.697,238.289
2020-02-24 17:10:00,2050000.000,2049998.302,2041197.805,2043207.530,2042180.055,2046203.386,2050000.000,12.032,237.665,11.925,238.384,11.417,239.146,10.969,236.446,11.258,236.562,11.211,237.015,12.020,236.879
2020-02-24 17:20:00,2049319.180,2050000.000,2049941.711,2028062.275,2037334.850,2042936.041,2050000.000,10.870,236.822,11.812,236.528,11.819,235.608,11.378,235.700,11.555,235.404,11.191,235.503,12.430,237.207
2020-02-24 17:30:00,2049254.225,2049865.232,2028028.525,2044454.016,1988041.238,2009320.850,2050000.000,11.812,236.084,11.778,236.811,10.714,236.371,11.347,235.983,10.342,235.982,10.758,236.458,11.297,235.082
2020-02-24 17:40:00,2049808.642,2049999.821,2018492.131,2048768.123,1984397.960,2006560.616,2049913.489,11.612,234.423,11.454,235.074,11.132,235.152,11.694,233.480,11.328,233.950,11.257,234.181,11.257,234.858
2020-02-24 17:50:00,2049684.181,2049531.926,2021396.911,2047926.599,2031487.727,2028295.226,2049999.875,11.565,235.140,11.370,235.788,11.389,233.355,11.058,235.920,11.220,235.969,11.203,235.404,11.733,235.693
2020-02-24 18:00:00,2049985.218,2048006.195,2029458.011,1968156.727,1981886.906,2037299.517,2048331.698,11.885,235.617,11.550,234.080,11.589,235.544,10.325,235.622,10.853,236.646,11.859,236.947,11.214,237.700
2020-02-24 18:10:00,2049999.998,2047721.405,2049997.816,1996385.106,2024836.670,2048676.416,2021438.612,11.928,233.238,11.056,234.035,11.743,232.599,11.313,233.382,11.266,231.154,11.232,231.833,11.056,233.459
2020-02-24 18:20:00,2049950.484,2046834.084,2040043.731,1988807.861,2022802.751,2042402.604,2049937.075,11.361,233.615,11.423,234.257,10.879,232.174,11.438,233.295,11.088,231.509,11.244,232.012,12.264,232.817
2020-02-24 18:30:00,2048758.333,2029983.305,2012754.309,2039331.603,2027142.904,2049835.180,2050000.000,11.320,232.414,10.963,232.318,11.307,231.926,11.026,232.038,11.513,231.236,12.492,232.449,11.805,232.382
2020-02-24 18:40:00,2049677.262,1990136.130,2045791.469,2022312.339,2049898.627,2049999.375,2050000.000,11.811,234.329,11.098,233.173,11.209,232.312,11.117,233.389,11.746,234.001,11.591,233.678,11.487,234.604
2020-02-24 18:50:00,2045175.318,1988497.653,2016819.742,2040912.363,2045480.468,2050000.000,2047842.602,11.017,234.534,10.965,235.561,10.920,233.624,11.470,234.455,11.162,233.103,11.428,233.013,11.191,233.625
2020-02-24 19:00:00,2035715.847,1980351.812,2032257.781,2040590.105,2039186.875,2050000.000,2049991.095,11.301,236.277,11.158,235.375,11.263,234.341,11.293,233.510,11.301,232.700,11.697,235.014,11.975,235.664
2020-02-24 19:10:00,2049472.201,1991003.652,2003610.121,2032018.984,2013378.686,2048588.702,2049526.447,11.782,234.755,10.870,235.364,11.121,234.306,11.205,235.346,10.963,234.676,11.102,235.720,11.115,235.331
2020-02-24 19:20:00,2049999.033,2021153.367,2046186.666,2047689.321,2040435.168,2047353.853,2049868.970,11.855,231.670,11.220,231.331,11.391,229.978,11.351,232.135,11.250,230.575,11.697,231.540,11.907,234.357
2020-02-24 19:30:00,2049476.925,2049642.650,2049636.656,1984761.549,2023460.473,2049990.916,2049999.553,11.418,232.339,11.979,233.196,12.382,233.798,10.392,233.193,10.806,231.824,12.228,232.291,11.843,233.553
2020-02-24 19:40:00,2049957.833,2049984.977,2049999.787,1957059.011,1987588.427,2050000.000,2050000.000,11.607,231.912,11.595,232.535,11.472,231.882,10.764,232.423,11.119,233.174,12.260,233.434,11.888,234.154
2020-02-24 19:50:00,2049999.831,2038949.979,2050000.000,1992323.642,2029733.934,2050000.000,2050000.000,12.263,234.198,10.933,233.690,11.559,233.020,11.012,235.455,11.192,234.770,11.744,234.856,11.313,235.793
2020-02-24 20:00:00,2050000.000,2049729.559,2049412.926,2044554.990,2039199.622,2050000.000,2049691.743,11.587,235.499,11.870,234.874,11.399,233.223,11.939,234.326,11.343,233.322,11.541,233.605,11.262,234.964
2020-02-24 20:10:00,2050000.000,2049999.083,2046771.895,2030628.181,2034321.000,2049283.402,2041313.755,12.064,234.690,12.145,234.288,11.428,232.514,10.823,233.671,11.373,233.825,11.363,234.733,11.115,235.301
2020-02-24 20:20:00,2050000.000,2050000.000,2049608.266,2032451.714,2046924.920,2048853.891,2015894.298,11.978,232.920,11.750,232.643,11.614,233.388,11.286,232.370,11.391,233.293,11.413,233.353,11.021,234.109
2020-02-24 20:30:00,2050000.000,2050000.000,2049998.338,2012344.232,2036533.151,2016253.343,2026668.478,11.446,231.845,11.875,232.267,11.707,231.754,10.767,231.235,11.054,231.452,10.666,232.229,11.039,233.197
2020-02-24 20:40:00,2049410.932,2050000.000,2041038.742,2017040.964,2023447.336,2021216.094,2030598.134,11.509,235.431,12.038,233.718,10.909,234.110,11.101,233.188,11.144,233.645,11.478,232.406,10.988,233.094
2020-02-24 20:50:00,2023643.136,2031124.478,2003456.048,1903132.383,2013580.239,2049081.582,2047852.263,10.818,235.061,10.458,234.198,11.162,232.497,10.368,232.101,10.959,231.179,12.107,233.572,12.030,234.358
2020-02-24 21:00:00,2001419.224,1985764.785,2031945.383,1867983.362,1989551.723,2049831.410,2049995.175,11.167,236.674,10.896,234.184,11.079,234.686,10.497,234.130,10.774,234.056,11.137,235.259,11.653,235.209
2020-02-24 21:10:00,1969648.296,1983655.465,2049815.703,1901479.121,1968427.694,2049769.378,2050000.000,10.709,235.856,11.015,234.525,11.929,234.959,10.878,235.053,10.829,233.307,11.765,235.099,12.017,234.999
2020-02-24 21:20:00,2036631.874,1965902.959,2026088.396,1905142.545,1948517.041,2049999.046,2048202.339,11.892,234.976,10.834,235.936,10.734,235.298,10.913,234.687,10.673,234.757,11.738,235.887,10.984,235.862
2020-02-24 21:30:00,2044800.107,1959060.260,1956090.048,1808858.349,2026910.178,2050000.000,2006351.908,11.387,238.141,10.905,238.054,10.552,237.924,10.042,235.162,11.976,237.368,11.836,236.552,10.706,236.543
2020-02-24 21:40:00,2048993.850,2027212.008,1909456.768,1788001.852,1945453.314,2048358.742,2022542.751,11.397,237.918,11.593,236.009,10.853,237.023,10.542,235.518,10.125,237.314,11.111,236.465,11.130,236.949
2020-02-24 21:50:00,2032906.128,2026864.994,1998176.501,1903329.531,1936682.505,2043594.064,1983457.291,10.895,235.881,11.039,237.970,11.404,236.139,11.268,235.909,11.064,236.171,11.378,237.285,11.096,236.635
2020-02-24 22:00:00,1957048.719,2009532.804,2021484.954,1991928.395,1896159.520,1994848.561,1960239.141,10.773,237.106,11.108,237.162,11.195,237.180,10.954,235.998,10.133,238.460,10.407,238.168,10.723,237.157
2020-02-24 22:10:00,1954611.538,1938215.102,1985538.200,1967579.068,1800142.185,1877510.834,1958028.067,10.781,237.034,10.532,237.577,10.745,238.194,10.776,236.075,10.358,237.546,10.251,238.019,10.739,238.713
2020-02-24 22:20:00,1998220.868,1992782.773,1934245.171,1979897.855,1672310.136,1841503.152,1996032.409,11.405,238.111,11.061,236.362,10.643,237.979,11.074,236.062,10.095,236.677,10.738,238.113,11.297,237.969
2020-02-24 22:30:00,1975622.702,1914537.511,1818353.500,1934850.659,1817186.367,1931496.711,1953238.047,10.830,238.261,10.525,236.794,10.468,237.108,10.498,236.868,10.530,236.710,10.839,237.029,10.298,236.254
2020-02-24 22:40:00,1947976.436,1865649.732,1928171.732,1822982.499,1608377.374,1735319.516,1864358.984,10.904,238.158,10.469,236.950,10.787,236.422,10.285,234.511,9.633,235.351,9.834,236.138,10.573,237.038
2020-02-24 22:50:00,1789399.443,1863123.739,1864675.172,1679611.685,1548841.077,1664356.716,1859787.799,9.913,236.039,10.387,234.502,10.623,235.689,10.081,235.316,10.014,236.059,10.441,236.809,10.322,236.764
2020-02-24 23:00:00,1679064.410,1760260.572,1798512.058,1603080.140,1473768.926,1705096.608,1677367.618,10.264,236.624,10.325,237.103,10.194,237.733,9.728,235.768,9.521,236.586,10.016,236.238,9.738,236.020
2020-02-24 23:10:00,1653398.009,1657176.572,1727404.242,1435288.311,1393749.320,1625490.104,1575000.487,10.091,235.755,10.077,234.926,10.238,235.331,9.317,234.949,9.514,236.581,10.183,237.862,9.925,237.295
2020-02-24 23:20:00,1627615.273,1699357.912,1672706.965,1403594.271,1526762.108,1744562.429,1430677.458,9.906,235.420,10.209,234.717,9.937,234.175,9.727,232.996,10.150,234.835,10.132,234.821,9.302,235.309
2020-02-24 23:30:00,1552671.776,1547125.422,1446952.495,1411670.132,1563979.288,1605717.208,1410113.757,9.861,233.445,9.425,232.707,9.466,234.677,9.591,233.661,9.984,233.288,9.977,234.618,9.548,235.387
2020-02-24 23:40:00,1420342.793,1431378.481,1418540.876,1439128.742,1552468.974,1565768.166,1468743.587,9.416,235.933,9.725,234.942,9.397,234.076,9.829,233.278,9.979,232.981,9.777,234.340,9.809,234.292
2020-02-24 23:50:00,1404581.816,1488554.221,1322831.356,1455673.806,1368070.076,1327920.510,1353851.897,9.769,234.681,9.939,233.928,9.382,232.742,9.699,234.178,9.153,233.445,8.885,234.647,9.353,233.756
2020-02-25 00:00:00,1460726.662,1576503.418,1387398.890,1325073.270,1272809.100,1350803.425,1441243.003,9.707,235.891,10.326,235.431,9.498,233.715,9.022,234.759,9.233,235.552,9.785,234.559,9.541,236.551
2020-02-25 00:10:00,1373164.826,1387217.263,1227061.679,1206569.962,1208659.289,1337163.633,1506271.778,9.492,235.697,9.632,235.848,8.982,234.922,9.295,236.228,9.349,235.425,9.439,236.415,9.241,237.283
2020-02-25 00:20:00,1331397.977,1338682.754,1140389.212,1143157.264,1166077.607,1269436.792,1339114.792,9.306,233.804,9.374,235.729,8.807,236.155,8.520,234.668,8.847,235.705,9.123,237.245,9.294,236.995
2020-02-25 00:30:00,1213571.011,1376442.683,1087752.512,1038515.691,1128877.189,1186127.719,1194151.106,9.051,239.462,9.593,237.628,8.720,236.604,8.755,235.900,8.950,236.395,8.999,239.144,8.574,238.021
2020-02-25 00:40:00,1208992.844,1165283.657,1059461.359,1020598.496,1092051.067,1097393.095,1196140.096,9.123,239.987,8.634,238.350,8.736,238.739,8.581,238.825,8.403,239.548,8.672,240.252,9.336,239.806
2020-02-25 00:50:00,1192569.162,1056427.533,1037741.235,995594.223,993033.747,963519.533,1111474.667,9.205,239.156,8.416,241.022,8.405,240.778,8.464,238.337,8.347,240.424,8.042,242.083,8.522,241.327
2020-02-25 01:00:00,1044674.492,1005719.823,961483.381,1008574.506,1039381.435,861373.111,957270.416,8.422,244.027,8.481,244.987,8.575,245.407,8.599,243.233,8.739,242.360,7.671,241.270,7.933,243.388
2020-02-25 01:10:00,1096510.007,940951.770,1034272.897,947216.592,855757.336,825204.080,883418.719,8.815,244.930,8.251,245.755,8.871,246.405,8.401,246.090,7.714,244.741,8.001,242.526,7.952,244.580
2020-02-25 01:20:00,1052098.937,972094.362,986152.637,968915.287,885743.452,883855.634,898397.183,8.543,246.719,8.204,243.813,8.293,246.433,8.639,247.076,8.533,244.335,8.215,244.543,8.455,244.659
2020-02-25 01:30:00,1102369.354,943195.234,929652.824,919229.858,888008.289,908992.512,945936.878,9.264,250.075,8.354,248.091,8.094,247.440,8.270,248.669,8.053,245.946,8.405,247.791,8.504,247.249
2020-02-25 01:40:00,1069395.673,900916.181,1111027.887,1009494.377,1072727.720,997651.336,997140.648,8.607,249.846,8.393,249.394,9.386,249.830,8.934,249.053,9.401,249.153,8.887,248.706,8.954,250.943
2020-02-25 01:50:00,964441.812,1030420.899,1313438.003,1064087.881,1154603.780,1312387.118,1090473.021,8.102,253.779,9.041,251.813,9.324,251.419,8.547,250.047,9.026,247.293,10.113,248.298,8.559,250.660
2020-02-25 02:00:00,934328.258,1060636.826,1165474.705,1091087.024,1346006.652,1528149.777,1267111.395,8.219,253.731,8.654,250.879,9.010,250.324,9.342,251.706,10.063,250.802,9.909,252.429,9.268,250.445
2020-02-25 02:10:00,766505.235,867685.151,1213185.105,1484710.448,1830165.259,1746101.610,1221303.209,7.226,259.995,7.614,255.187,9.338,253.850,10.250,252.542,11.133,251.374,10.872,252.848,9.091,252.894
2020-02-25 02:20:00,779057.581,803040.613,1121901.783,1518139.347,1525781.292,1648577.342,1223354.803,8.362,264.700,7.844,262.400,8.502,260.131,9.986,258.588,8.711,258.953,9.161,257.131,9.126,256.976
2020-02-25 02:30:00,1065022.645,1080541.084,1138007.911,1337624.295,1142354.962,1234585.722,1083351.077,9.225,266.033,9.782,265.819,9.423,268.676,9.023,267.040,8.302,265.327,8.268,263.342,8.441,263.050
2020-02-25 02:40:00,1536520.922,1494348.124,1256214.202,1251259.834,1181587.815,1104969.817,929584.367,10.932,268.661,10.406,270.083,9.304,270.780,9.304,268.332,9.478,270.069,9.123,270.594,8.153,269.974
2020-02-25 02:50:00,2014749.765,1850366.632,1426302.883,1660301.899,1632438.240,1498083.505,1236404.425,12.308,263.996,11.566,267.932,10.267,270.724,11.467,271.373,11.310,272.105,10.704,273.880,10.226,275.142
2020-02-25 03:00:00,2049937.803,2048765.729,1946471.342,2047811.697,2027040.769,1969682.586,1732857.401,12.126,263.878,12.161,265.807,12.281,268.419,12.928,269.260,12.385,270.726,11.451,270.262,11.075,270.406
2020-02-25 03:10:00,2049962.436,2049998.562,2049832.862,2049997.554,2049963.740,2028283.876,1931670.183,11.373,259.372,12.986,259.555,13.610,261.815,14.157,264.359,13.109,267.505,12.297,269.139,11.633,270.043
2020-02-25 03:20:00,1920722.518,2049027.548,2050000.000,2050000.000,2050000.000,2049926.925,2049601.177,9.545,262.739,10.865,261.268,11.470,261.146,12.405,261.036,12.385,263.256,12.019,265.395,11.972,267.156
2020-02-25 03:30:00,1247615.322,1682509.743,1950219.898,2034286.491,2020167.130,2004942.263,2006361.798,6.947,277.269,7.827,273.650,9.376,268.245,9.989,264.216,9.918,264.164,10.128,265.571,10.392,267.310
2020-02-25 03:40:00,1017983.247,1236176.696,1245114.861,1540479.728,1612045.754,1547457.012,1618225.703,8.645,275.591,8.961,276.097,7.219,277.269,7.674,275.527,8.564,273.768,8.395,274.142,8.590,273.389
2020-02-25 03:50:00,1349548.842,1178574.763,1172880.595,1306573.035,1264524.193,1167821.701,1091319.493,10.266,274.471,8.816,274.023,9.221,274.704,9.574,273.291,9.042,275.358,8.737,276.902,7.736,277.183
2020-02-25 04:00:00,1743395.706,1397094.295,1501849.277,1616168.769,1595318.308,1447409.933,1116608.356,10.452,275.809,10.234,274.533,10.630,276.552,10.879,274.986,10.827,275.969,10.525,277.175,9.479,276.657
2020-02-25 04:10:00,1741003.724,1545431.963,1638470.310,1716660.632,1711080.755,1532222.533,1274576.866,10.423,271.507,9.671,270.977,10.280,272.187,10.073,271.396,10.343,269.895,9.684,271.471,9.545,271.083
2020-02-25 04:20:00,1573460.414,1458951.631,1526812.373,1672964.787,1658018.652,1603053.928,1493339.401,9.625,269.172,9.686,269.496,9.417,271.361,10.296,270.518,9.898,270.947,10.224,271.787,10.210,271.918
2020-02-25 04:30:00,1469095.073,1253416.221,1331881.753,1550495.664,1628376.193,1473572.789,1467666.874,9.448,267.965,8.461,268.160,9.241,271.012,9.738,268.056,10.169,267.914,9.621,270.010,9.563,268.991
2020-02-25 04:40:00,1322518.653,1155805.487,1330882.343,1445375.160,1521529.655,1575754.518,1436127.965,9.262,266.497,9.302,266.428,9.457,267.951,9.748,265.775,9.552,267.254,9.934,266.444,9.660,268.244
2020-02-25 04:50:00,1127002.084,1205139.115,1308209.887,1499168.335,1492489.081,1521594.126,1635834.875,8.200,266.066,9.023,267.070,9.414,265.687,9.969,266.314,9.811,267.487,9.895,266.751,10.089,267.801
2020-02-25 05:00:00,1327683.340,1291364.073,1438507.690,1515811.098,1423808.932,1510847.582,1530783.191,10.204,266.779,9.837,267.740,9.914,269.366,10.078,268.778,9.544,268.692,9.765,269.127,9.800,268.913
2020-02-25 05:10:00,1678828.133,1576184.337,1544328.094,1498758.771,1465837.908,1429234.901,1316431.851,10.712,268.909,10.158,268.134,9.866,269.427,9.749,268.051,9.892,268.668,9.386,267.801,8.998,267.049
2020-02-25 05:20:00,1571760.758,1543764.403,1428345.501,1385659.276,1442695.596,1304853.547,1269324.703,9.523,267.813,9.899,268.026,9.455,269.114,9.329,268.056,9.433,265.706,9.227,265.276,9.476,266.026
2020-02-25 05:30:00,1444174.961,1368902.453,1266474.454,1249736.072,1170138.655,1124294.661,1273273.015,9.470,267.930,8.796,266.774,8.770,266.240,9.060,264.038,8.398,262.429,8.240,262.730,9.063,262.857
2020-02-25 05:40:00,1213758.811,1186298.160,1213889.848,1175043.497,1049512.938,1036336.204,1119541.722,8.675,264.207,8.874,264.488,9.193,263.031,9.045,262.400,8.464,262.254,8.516,262.400,8.677,263.166
2020-02-25 05:50:00,1183428.866,1211139.223,1208936.898,1089445.351,969542.307,920182.484,1042273.559,8.709,261.587,9.092,259.881,9.231,261.730,8.552,259.912,8.240,261.643,7.993,262.632,8.786,262.988
2020-02-25 06:00:00,1077122.419,1306759.154,1133740.816,978794.308,1056638.293,1006925.121,950917.334,8.827,261.493,9.579,263.509,8.713,265.326,8.361,264.254,8.988,264.206,8.533,262.341,8.004,261.064
2020-02-25 06:10:00,1168330.366,1279225.031,1128473.228,990019.890,1092117.500,962342.928,1238974.227,8.855,262.024,9.209,261.793,9.122,262.534,8.731,263.023,8.888,263.719,8.619,265.070,9.669,264.504
2020-02-25 06:20:00,1128293.157,1295033.371,1245135.033,1083729.260,1092385.658,1147465.255,1204293.991,8.857,259.163,9.491,260.873,9.532,261.236,9.072,261.566,8.810,260.896,9.534,262.447,8.981,263.783
2020-02-25 06:30:00,1296341.301,1283211.002,1234707.182,1154884.301,1091515.502,1296854.750,1088467.376,9.806,259.955,9.057,259.810,9.128,260.965,8.856,258.603,8.827,258.076,9.511,259.819,8.438,259.566
2020-02-25 06:40:00,1221486.357,1138344.985,1122325.077,1026747.817,977664.928,1123409.367,986386.052,8.599,262.374,8.739,260.436,8.608,259.759,8.512,257.786,8.230,256.292,8.497,254.821,8.290,256.743
2020-02-25 06:50:00,914118.753,1065809.151,1064932.384,1057344.681,985061.404,974118.257,978704.339,7.333,263.661,8.438,263.679,8.489,262.963,8.579,260.498,8.394,259.343,8.050,260.714,8.351,260.841
2020-02-25 07:00:00,734194.124,841285.833,823060.670,858351.226,867033.301,916141.821,837531.232,7.487,263.826,7.549,264.625,7.311,265.588,7.617,266.629,7.700,264.535,8.161,264.853,7.774,264.379
2020-02-25 07:10:00,822718.884,820154.310,795550.370,756608.690,706665.049,751743.886,683806.103,8.341,263.162,8.092,264.029,8.177,265.251,7.790,267.110,7.151,268.604,7.149,268.763,6.692,267.494
2020-02-25 07:20:00,878012.716,901675.647,909355.804,847406.180,765580.244,715932.747,650205.853,8.183,261.115,8.502,261.944,8.549,262.845,8.443,263.576,8.196,263.542,7.748,264.420,7.715,264.806
2020-02-25 07:30:00,858007.257,880711.101,856957.513,857746.433,817860.120,751178.789,742257.857,8.173,259.664,8.055,260.261,7.809,259.778,8.182,260.551,8.204,260.544,7.958,261.771,8.010,262.768
2020-02-25 07:40:00,902526.325,851428.076,803282.842,922065.181,888160.291,819459.640,815102.160,8.107,257.071,8.006,257.176,7.815,257.891,8.526,258.756,8.388,258.479,8.098,258.279,8.062,258.700
2020-02-25 07:50:00,871677.913,852006.161,773225.930,847236.439,907730.654,882986.881,767042.188,8.113,255.034,8.094,255.855,7.773,257.512,7.847,255.150,8.285,256.422,8.419,257.541,7.550,257.703
2020-02-25 08:00:00,839177.173,873070.147,777252.568,809423.773,857241.857,815970.077,733066.983,8.020,256.097,8.211,256.350,7.993,257.805,7.939,257.799,7.978,257.507,7.868,256.477,7.682,258.127
2020-02-25 08:10:00,817489.735,829181.959,792656.955,767461.216,794324.206,696493.622,671631.978,8.010,257.966,8.028,258.391,7.904,258.936,7.469,256.933,7.795,255.841,7.269,255.681,7.321,257.266
2020-02-25 08:20:00,840588.829,851280.881,803862.608,759744.029,706600.549,618144.080,606129.941,8.196,257.895,8.339,257.182,8.308,259.329,8.196,258.858,7.495,257.938,7.172,258.860,6.956,259.241
2020-02-25 08:30:00,809664.416,820394.274,746470.919,728916.923,673633.569,590068.704,531278.133,7.935,257.820,7.949,258.003,7.777,259.421,7.640,257.688,7.576,255.950,7.232,256.940,6.928,257.851
2020-02-25 08:40:00,735738.826,754022.989,711403.374,655719.726,605279.924,579921.934,485906.088,7.677,258.478,7.830,257.987,7.729,258.891,7.482,258.903,7.190,257.624,7.380,259.178,6.678,258.681
2020-02-25 08:50:00,761690.680,721543.842,774439.997,564761.389,593246.454,567284.092,554919.432,8.157,258.209,7.759,257.673,8.203,259.552,6.872,258.476,7.197,256.669,7.081,256.904,7.446,257.006
2020-02-25 09:00:00,824401.473,713793.039,862808.588,602518.413,537862.840,532404.191,653507.874,8.386,258.718,7.802,257.107,8.626,258.437,7.628,260.170,7.114,256.514,7.012,256.411,8.037,257.455
2020-02-25 09:10:00,800944.580,863690.709,964267.069,670668.252,750047.333,727272.867,659758.916,7.795,260.238,8.756,256.412,8.838,259.932,7.849,256.391,8.531,253.981,8.397,257.249,7.130,257.656
2020-02-25 09:20:00,819853.851,973513.646,1055011.935,831370.596,1001172.391,928635.383,834158.867,8.286,257.400,8.937,259.082,9.173,260.814,8.580,258.872,8.957,255.929,9.048,259.236,8.623,257.753
2020-02-25 09:30:00,783716.433,1003081.227,1064885.710,975845.049,1207237.180,1075397.607,955617.917,7.937,257.716,8.780,256.167,8.870,260.453,8.636,254.213,9.422,256.210,9.167,257.462,8.500,257.071
2020-02-25 09:40:00,810609.991,913220.398,926903.593,1013757.012,1215320.580,1091435.099,1061545.035,8.038,254.185,8.137,256.254,7.978,252.795,9.130,252.795,9.306,253.070,8.663,254.296,9.021,255.309
2020-02-25 09:50:00,877048.426,981950.050,1077465.308,1201993.097,1192960.706,1112462.491,1160652.406,8.606,254.431,8.970,250.048,9.456,248.789,9.607,252.597,9.300,254.618,9.110,254.813,9.122,257.064
2020-02-25 10:00:00,954701.296,1171031.560,1294361.260,1263313.470,970154.411,1104292.115,1017260.989,8.732,250.248,9.582,249.767,9.929,251.756,9.385,256.171,7.773,250.192,8.527,251.883,8.521,255.657
2020-02-25 10:10:00,1301469.152,1209897.043,1260474.166,1137706.722,1215155.783,1286748.614,914058.583,10.298,252.244,8.993,253.773,9.103,252.372,8.839,249.035,10.048,250.253,9.940,252.727,8.199,257.024
2020-02-25 10:20:00,1397788.074,1201272.367,1285601.270,1229344.403,1193757.924,1106732.711,896481.925,9.667,249.544,9.515,245.784,9.504,247.418,9.553,250.831,8.473,251.671,8.493,253.525,8.244,253.258
2020-02-25 10:30:00,1231510.003,1483978.862,1589088.761,1109291.806,982893.435,947570.976,914158.460,8.833,244.075,10.424,245.787,10.372,249.077,8.882,252.361,8.379,254.070,8.101,251.099,8.139,251.605
2020-02-25 10:40:00,1366987.977,1503529.373,1242375.601,1140042.899,1063967.129,1066700.295,1142316.640,10.191,249.159,10.059,251.754,8.534,251.497,8.769,251.205,9.071,246.209,9.103,243.768,9.574,248.637
2020-02-25 10:50:00,1478616.450,1195976.740,1254131.806,1318607.347,1225184.157,1151636.654,997069.459,9.866,252.067,8.359,250.631,9.339,245.404,10.148,246.043,9.613,248.347,8.989,251.415,8.097,252.211
2020-02-25 11:00:00,1576838.545,1389443.614,1204382.819,1240142.761,1130597.588,978266.896,924270.158,10.029,242.156,10.324,242.569,9.125,245.214,9.259,246.303,8.830,249.795,8.123,249.997,8.255,250.158
2020-02-25 11:10:00,1338605.339,1182673.388,1030736.002,1223840.785,1154193.593,908452.890,825449.187,9.337,250.907,8.580,250.494,8.334,247.174,9.073,240.912,8.877,241.665,7.848,244.039,8.035,244.848
2020-02-25 11:20:00,1385620.142,1252347.394,985322.486,1360911.098,1073456.800,790782.449,805146.326,9.918,240.218,9.740,242.589,8.825,245.957,9.684,249.606,8.467,250.854,7.671,249.157,7.940,244.453
2020-02-25 11:30:00,1346769.115,1233394.904,1161443.312,1338164.454,1126585.330,769722.999,830329.449,9.636,249.909,9.005,248.257,9.081,241.062,9.664,241.652,9.529,246.482,8.030,248.045,8.370,244.442
2020-02-25 11:40:00,1358953.465,965733.913,1079190.851,1219351.479,990599.516,706766.744,957637.270,9.630,247.340,8.122,246.083,8.969,247.303,8.788,247.999,7.863,249.812,7.416,244.134,8.454,245.328
2020-02-25 11:50:00,1120493.306,1047207.845,1137494.582,1008367.288,915846.578,814395.725,1095518.775,8.408,248.336,8.847,240.241,8.837,240.378,8.439,241.247,8.706,238.994,8.615,241.198,9.652,244.730
2020-02-25 12:00:00,1057956.791,1145401.098,1408574.302,1275239.122,1003129.171,1099850.275,1321468.066,8.888,248.480,9.330,241.830,10.177,242.599,9.717,248.056,8.628,246.354,9.408,243.597,9.582,243.716
2020-02-25 12:10:00,1228346.682,1313719.184,1552863.402,1665276.258,1399862.254,1304934.996,1418243.509,9.682,244.576,9.374,241.607,10.030,237.828,11.050,239.452,10.191,241.417,9.167,242.633,9.605,240.442
2020-02-25 12:20:00,1513561.817,1254453.568,1651300.748,1827637.350,1380137.154,1270723.550,1399492.532,9.959,240.567,9.343,238.505,10.651,241.756,10.775,244.748,9.336,241.801,9.501,240.474,9.926,242.575
